Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encripted,RAM_Size_Encrypted
Acer,1.6923830040730228,32,512,12.3907015417361,4.302496491772116,18161.471638723186,c4320923bda8bf84ab87c1cddb536071378146bb65d01a575a69e13ef2abd80c,gAAAAABn0yoBcmXfe57OKMokMPcJBgssryGogSlN5rS28UzhtvOZMqs_khWHv3wC7p3x0jPPeKEGSKGK7VKUrDoYvj8N4Z6cM-ndpxOo51l4l-e8Sj-jPnw=,gAAAAABn0yoBjj9PsdgRGl2LFr5dX3sNvdDsQUigWMTsTAaci5NppeX-SaOiHC-Cb20N23WS4Dhr_y5ZTQgvRuj4RppbXbQQUg==
Acer,3.2407219396953493,8,1000,12.911653776581645,2.922589386471369,31859.430745037665,98ab918c2d2c3d991dd3fc02052627a9960c6139db39133157ab5e912358287a,gAAAAABn0yoBXxQZy674QJRFww1k3XaY4UVdBl6DsI9Bplxk4-HwAxynoZhJI0fHlv_uK4DC6QQZCjTdLEIrWueTO5HZWoUeM8ax2kpkzUZUK-G5Lp6cDkQ=,gAAAAABn0yoB6dQ7sz-9LqqcRIjpPPXoR93HgYOT3zm405FZp7NZZnv5jqr-7LnuH7eU6UIlC63daFEzNls8BiYdqpeO5v9C6A==
Lenovo,2.3496874094201656,32,256,16.42135066059518,3.4761634681472016,10668.632633116544,eadb34d02e45b7762bb17233d346a2c2bfbc18103d9a7035348104bbbe7e68bf,gAAAAABn0yoBD8dZ4TsgB0QsJizOiVQ5Js9Qk629V_Szp5gFKtcHLvmsm7qg-xSq1YLvuqZGVnVBDxB-NrovAv_qDMgvGT9Mfi0IhkAQlrEjwk-SeRHIJb0=,gAAAAABn0yoBuzERwnehhavP6WT5KxZeoZD4oiG-SMrXA_ywmEsBQlz_LXRWZhQRGpSeHm9aO8su4T-S3wQmc03Og0osG5rL6A==
Dell,3.311916928821904,8,1000,11.465844655932688,4.389525559171125,31823.648154658014,cff7f0561a5ae6dc33c7c71b4bf4ac20c9242329fffe1fd64c983cbe5d992c8e,gAAAAABn0yoBIet7YXaJOtI3koXKJZhE9dNkpyGnDmh04G9XdFze_39xRH190UGcMJg2ZEHT1Om9hGcZiXiQ6-HgR10neGX5xX1btWAlMHut4NNe8KYP-PI=,gAAAAABn0yoBuwMruX_nns-9hQGYtziGsmeizO0gZllHsmty_8GRmvWVaMPcM86E5mHamuFTqPwPHjd5NDgKGlCGKw6kCCSteg==
Dell,1.663390851997356,16,1000,15.973227657517752,2.697623994862565,31815.64050789825,e547a30722d21b7def5c694350ef2f6b1e8204749db5b14591ac81338e49e19f,gAAAAABn0yoBwgElHbyxFAbajvl7XhUvMHa5O7so9IM0dkK4hHu6TrEV07NIhI1Uos5UAB6zANAPa7dmDwqu7q_EvX9LW1UYug3907MVs7nGCkk4d7pYEtY=,gAAAAABn0yoBEQ3Bm3qS8o58BA1-1d_dFrU556dUjXEmZZY0KjOwY-CUBOQ4IizCGAJRWJ4d0Tt_OfX266mDqPs7TcWbP9tjhw==
Lenovo,2.288225844576526,8,1000,13.093340450250942,2.678099590365956,31503.17147173213,80d6e9d20c3b1f194db8b7a03d4782d94adb501640b1632557cb1dd759b650d1,gAAAAABn0yoBjgVGV1dxdSLH505xIcxrQYMCM7F-9W7-9ymNGQhNRSbeLGyrigTb218CdUpnno4efapujyY9weoI4D4oBf5wqTqWR0olCW89RLH-6BW7XYQ=,gAAAAABn0yoB5gs3lXyyGBJZF-I5RfXdu_fp_9a_IFn4isyRbbRq3CHWbaOWiVG6Blx1xnc5h05g6jYonBmiGffFxAIPqvftKQ==
Lenovo,2.848728230938343,4,256,14.12959637606815,3.653152859884797,9024.89080903652,7648804b7ff986bd6c0f6d55876f292cb29dffebb00fc24b4170a725788569e8,gAAAAABn0yoBFCar6YAPEqHe_HToNjzuGCGB21cwBqOYjyVLC6laZgKoBX0NjZZqd4R8LUyG0k7U3KOEq8n6ra4IyUwyJdq7f06ArBnPNHlHwxZbWruL9_g=,gAAAAABn0yoB3CToL4xTuRBZnT1kcZl1rntkl0cJcVOvVjyIH84mqbFxZ8M-CpBeBoARX6Semj8fNVB3bbnueJKZwcBr2aTv2Q==
Lenovo,3.476807912097409,8,1000,15.766913801890944,3.570690738589567,31547.05112729735,bbd1c1a62a89ad5c9006bb8c75f4fe301c2340541b3544f22a95005ddb5ebff7,gAAAAABn0yoBRA1AoRCqD46T1i1t90BM6zlLJtbc1LvwPT3kcYisAufghfu6KOjJgmwATJWwuR-drTvaav0frJmBJ2oc8dgHMHR7LyN-YTsw8uheZjxq3Yc=,gAAAAABn0yoBc3mSTrUU-1HMUYTsZoC85ugkbIW-kbpIz3-h_RS95QLpeVTLPfru8RV2_jda8UhJfG3IS-BA-eTdTtdrllO9Aw==
Asus,2.296881257330175,4,256,16.306259282137827,2.8467874112387985,9385.939545131734,8fc4372bcfcc66c7783442d25dede91263d7fab8015d1ad2977cc5130b13f65b,gAAAAABn0yoByQmJNcMufoX-9bQDLjg9c1QtEHsqf4b5SYLAVg8JuEu40FkKJ25I2LfrTZZNKpXk2H6mv1gAJoBKDnUxVVHH5eVO-Hfgzq9OTnZiTAFx0zY=,gAAAAABn0yoBDrnXlR1I2FxqlxR51JTWGwTBqDFs3igoty1Qu7e_dw3tJpUhpITMalqg0xUjk6DrzfzPPhwGzMycaArDLSfliw==
Dell,3.064728441092522,8,1000,13.06868852043588,2.8942269515744683,31747.39378248772,65ba05738b5902c34f1efa1e095b733334072007c7886d409dd3f8d51d121c7c,gAAAAABn0yoBFp71Ozf77APb0oQ-ZedcK4g0UzQPIHNClZwiExqaEBCszKzOogfpwdgNOS7xkGZJ2dUbbi61I0tPnS9FVIrrS8AMNbdYEi_YhHGbAxtCt6I=,gAAAAABn0yoBj-ECFb7wckZPfgv9qMiCgg5asHC1egEUzGABM4jqy4srTgzDaMWEweQYXWj9cM8kjkM9bGIwHLs9ovxdkaRbfw==
Asus,3.714944370590468,32,256,13.771060887650664,2.8335354896196963,11008.9067734798,3171fc32f728df6d7eeac7bfb7c4ca4fcbb609e14c3c38c5cd82e130f6600974,gAAAAABn0yoBE4aKCXjKWoY8FGAMAL851slOQGjN5L_oXrN7S4biIjxwbuUz8kxOCxnhj1AepwgngtjYL3fEX5eINm4Nl7L0wshBvhCuaaWtSRfUKWd2ZKY=,gAAAAABn0yoBxwvd0QteI2mzkfrp4ZS5fT0MWLv2R4B39iwmowN8JAfZ2l_JNtA9OYq3YSQ4fzkSvDVZ3nriu7P6tUUBxLP4dQ==
Lenovo,3.039657970455761,16,1000,13.487096388900753,4.314536185995463,32447.60269492614,a6ba4d017b30539dc5fc56047c041eb11094513b7a7fa1364dead54dfe055a2b,gAAAAABn0yoBKZtcGiKZ227kivO1WIqFAB4Xpng9b5QWOrPgCmCj5nKfG7saifTgq4_DWPUOcK3Yqao92F8W6U_gwe3iUfOMPbE73l1A9HBFSakkcHOd3Wk=,gAAAAABn0yoBmiKaPgYWGnxk3VN9LWWjXeGfOtZRrpp5dzeWLS2OwJvUEWRC3RXvvjY4RvrW_BEtnh22J-qceWSBS_7IfUTk-A==
Dell,2.082398686884084,4,512,11.079506201023465,3.9557025966873818,16669.19633161232,ff769ac2a778766634454306d3077f81495fc1bcfde7484f95d830fae5bae1a2,gAAAAABn0yoB7RMCFPXrPp4VkdRakec3sB0tsqonPNEms_rNxpfLfQEUrYOpFcxI2E9lhtS4AkESEGvmeaCnu9TkVpE7CkWCvWEd57icSMwK_pVw7oaLDTs=,gAAAAABn0yoBhY4HPBow1qxbssEwd4iCTnldl66B8A88rchTF8smzWYhD_uzkA7dS5JVCTRIYaOzklRRTbNa6OsdShpeLyn4-A==
Asus,1.561001953891345,8,1000,12.77565733315194,4.497251550230758,31160.04319560088,1e5a767a05d20ae91e13c5b6301ff11a7604a447ac91caa2f56d143f55c0123a,gAAAAABn0yoBs2KOnvuJdPr04lcvcWxlY5W-VsRI7yNVLrF1ivX5mJxOcis15wfQaHc7QjX5AyUg9wmA1qljTsDqj3qF0qPC-UPU12Jt5swRwgemJT9rCe4=,gAAAAABn0yoBIWGQAp2P3csLYKtrHWQYdWN4YRJFHZC_dWLRxeT0U0bf9X31wC7xtoOcQ9oajRgsrh99rWAznsnwqaRWwCis0g==
Asus,3.6752471847523247,8,1000,13.755135402395371,4.926419084942065,31821.65032497846,44d798dfe8752ee69b74a37182bd7fe24bb3425e668c0384753f4979c2ed16e6,gAAAAABn0yoBxO7LAxco4lR52pSp6e8bCbNEKsZGqBncbfevhkta2J6CJYau-XEDds2JT1qQaMBQ0tHoxGMWW5-zzexQqviJPpt7h4D9squCiKG2ln03EHE=,gAAAAABn0yoBZr9DIXwakmiUS54hNwRD4Fodh-GExiTbURA5brPCOnwlnASrY9GKYg5w7iLlCYxQKJsXx-815twcXGmimq6XOg==
Lenovo,1.553173527125968,8,256,13.46656165328264,3.422492888815959,8991.512288250062,54562d26b7852cc34bf1efd5bca15cb6f7b29a9e7fcd76bd5e680da7d446b4fa,gAAAAABn0yoBChbFVsv1bRX3E4fNvQi9AG6aaUkKACEE03l_X25vmBw5gljkyJN0jFHA2LO4vBWKWPTP8IDlqgsOQh4pFlcSYv-Et1PlvYABL4cT9tzckBw=,gAAAAABn0yoBBdO1yNQH4eqYh8aZrVJcHXnSWNMV-AfnbcSEEwdAC5ksVaQVfQqxxsR0qVwG4SiLSRsDoKPoQP6m9PVJgXmybg==
Dell,3.6867541817104983,32,256,15.331575365094077,2.2000816442163464,10405.95143539082,9a258c7f121244ae9530b04102556c047983a69dfbad43f9e73fa8c5d9cf1e13,gAAAAABn0yoBFMUJtDFet9QIokmUlL1tNP5OJ1CYB_EUEoPeo2Ok1gBBXYatRpsl-McHSE3aYonhawvoY7Cz9NEncroAo1lAyAJRHQeiZv67THJylkyGoTI=,gAAAAABn0yoB82ne0i23pxz-Lt65E5gBekOD5SYbfDrwGbEgYbO509QQ4gg04F_pxyPiYDI-300JNiBMqZLOkFZAPve9tU1tzg==
Lenovo,2.8223428350680297,32,1000,13.308821703326618,2.1442769312361065,32808.856450782005,5682c798e3881525e658a62e21d2d6cab035db9f03283c908c82c81face42cae,gAAAAABn0yoBS4m3BBb7m_-APJATY1hgVFlLVLXHK_8PJFHA2wEfrIstqr4-ghltRrhnS5-XUPIVk7nR6xoGWt2T-f_f2SIXOD1TJufe3ilWpDKVaiCMGXE=,gAAAAABn0yoBHak6CutuR_vWz69JXedPQf_O-2ZXecYGslHxfg4nJ7ipQctk9S8QkAWXA_bDc7LT03OiYt5J6RRqsDClHy4kvQ==
Dell,3.8476692462822406,4,512,13.93625869382402,2.886995117814857,17065.081629541877,2b953528d9b0ac2a916b57c950c329bf4d182646b149118092c96397186bdf3d,gAAAAABn0yoBwbuSm4AX1311m5mj5p699K3ESdhfBsP42LGnksQoUg9InXyYNS32Q0IV5Spv3lshW3yo3rwRAx4NiwmsNC6Lt7UB97LtSmN4G_exRy6oAZQ=,gAAAAABn0yoBD2KDvcNrEu86jSg3NvRbIzuWiq7toFZd_-yGxbpMEBBbOfS7thFHgvu664wkI0TVUWi-gKNewOjUXcfaFQhOQQ==
Acer,3.4969580894341634,4,512,13.57765155279418,4.797633768057352,16854.30343210921,1dc230c52c255a21dbc6fd7ba20a6e8306615632fad9479d9afeb82556780089,gAAAAABn0yoB5FpeGblmc7xRtCx3p9DUXiSLdZ9dw4iN877b7itM8rAdfhzzXqsWJNYQd9xbT6IytsOyB8xsKiSBHPu4HxeBDHEIHbS6qJeqoY78P96bKVY=,gAAAAABn0yoBsoFW82HpKOO8nawfCqDUQzxXfVC-Z4UJ3SGbxVWP27ZRn1CXk3mVC7MjGk2BY1kkBWjeMTia6ibA8Kg4hsWQbA==
HP,3.994835276333344,32,256,15.443756893366224,3.5696391649126245,10697.836784094568,3d99fd68579fbc74b24a9c178ca3dceda2e55231ea9a3042763ff57c7678be64,gAAAAABn0yoBawwYSiQ_hiKVufvANcJ70Ge9g3cJMzsZcW4SbG7dwTK8BrX7jNPS8wu0aAFDu2z3sFLzJRTfvVzOIuNXLvvE5B_-LrGN1FP7l7gYOd2z88Q=,gAAAAABn0yoByg5C8oxFjT7WGhwO5aOZKuGgN3vQNTVt_IBdpt8ZG8iFVC3sIF9ccp12NN8vAOk_qKk9nFJftL4uXdfJufLseQ==
HP,2.3767795386292754,4,512,16.177834393921774,2.8153595482403877,16575.251835695293,4987a653db2ec2da89baa796b4f819d70dad4a8cb2636f3109769eab03eeec05,gAAAAABn0yoBGtzWRVLMYSK-Y4xgbZXodct_QZvTJ9yQxS2SKAY2guvFTR6AnU_kf35BduOSF3rQoR0DcpvJtDAtVouuf2iK-FQFxWfDtyCtmKGIS5NMmMA=,gAAAAABn0yoBNUP2-Yz-BHbJsoMbMQaLp7Y1M3gShgTPUDsrHi1bLrXeBu_KCjBhHK6xfui5xz-ENV2SllStSuAl9w7FRMvsLw==
HP,3.417970722327817,16,1000,14.191334474045084,3.1975003835330584,32274.63025978199,72e5e5fd4de6c649c04d8b83b71974af41467baaa1badc727e1f73cc292e71fb,gAAAAABn0yoBRjcBqLKrvZmbEPDpd3VEUooAoasP4XRbTJ5YEj0JP1shDNq9cUOWDX1sYjG3RE9_Iws9GDSNo70wc99HLV4_S9HKlhWnZamY0P4XFEzGJCQ=,gAAAAABn0yoBFdRyOSDRns3iSnEwZnadk9UJFakt3ryZeh6SO-eyeosR2RwwgoxHeJ24hODlAxaWl9BYO-iUimEKCTNz9zWwWg==
Lenovo,2.504827284023105,16,256,15.736593165171149,3.795785322214012,10131.593323529152,6173a2d3f23ba10e762a5bf79e455a34ce7bb4e27f6520c58decf880b48de902,gAAAAABn0yoBInNd9PMAfdxW92FYymjMocGKvBgPG--GYnDnzwbcjmoGxBz3P1jPWOLo6XYWlSqzNtRCfiCXmWdzcchzRFkiDFwB2_lqSDT_OGX0wzBLCS0=,gAAAAABn0yoBUlRjvFPF_0vqD_83IlEMIIORrMf6e7MIhLbsRYXHM1KvIbcfv_8-p4b3NHXwjypto0Qnqx_qZwZm9z_7aFZhMg==
Acer,2.699689050759772,32,1000,12.780720092119104,3.9588489744135273,33111.68849986043,bd7f9ea3ab0e889c782aa02a5354ad5d824aaf4741cbac82224e7902f5eaa485,gAAAAABn0yoB3PW8CZbknz-E711phq5e25I-kZReQO3hvbsgyktxz3itx2NxwNzueyFTmMs93K4GsTRoqBI078I5T-09DO-_KjfDRcw-BqExdaNsPfKYVLM=,gAAAAABn0yoBdmvVC-6mEkKRCklZknXNEKlDyH_tgv3cMenJresMA8vMjq8A21Uh66KN9qefhMGhXSvZWvSWkp8q11eoD53OQg==
Dell,3.068763658045925,4,256,14.248217660943611,2.461758529348715,9384.824877131963,606e0685478682300f2dc6f56b09422087ccd3eb16adfd50cbc3ec3c2ee67670,gAAAAABn0yoBkyL4AcIhqSCgZlCPDEyU7sTQXshKhu1i1enaac8yyIA9JtxjBc-qWXZExTXQ21pbgUbPxZq-BLsUNFMCK6rH2CwsRupcX2QHMKwKc7o3QPY=,gAAAAABn0yoB8-4MBi3sXg6UQmYbxdMbbjdBtRHZzZSewIx92E3bg1O5_p0BZkcaCoRmso2NmftmIyX0l83wbBWxBu4ZbabjGA==
Asus,3.684192785465847,8,256,13.071379722019834,4.931095029635528,9664.037025023415,5d92e90c1ad55624f6da0714fee5e5b5cb30313e58d51a2962e6e7a14218718e,gAAAAABn0yoB3Tj0J78CGWjiO6i1QT1YRewn6GxUlG72YPbit3HoNUtyTNY1bJJWAjlyIQigGYDRCEjld_IkDvJOedIiWmnQlwpOF2G57WVG90tk4NNX1Zg=,gAAAAABn0yoBSzvXCS0JV-71ODUQa1E5eeQRVODWXGXPE1wkEVVImWlCMvLvnhDHFZwUW9TIrn1DsKlk-RwoV587Smgz8Ctyvw==
Dell,3.9602086729982378,16,256,13.485205553430982,3.6343166809483662,9978.874050006958,31572cf1273dbf0f3c33b7c449e24709dd66cd349c13962ddb8ee28bdd5f2d85,gAAAAABn0yoBqCjesohekXBuMbQ1kmrq-sEZJtnwvbOPlR4HQrOhtltrNUOy4B_STkQsILHDmOvKb_7zEmtdJICQZ3ZHSiT4zNjwIxqU5WkOVSabgXZm5Hg=,gAAAAABn0yoBlXhpQn9x0qopT9c_LTbA3inuK8NgXx7zQi-gUygXDFqIC_gtI1qf2d-hD3z_MuZ-kRO4LqwFyGJO3CpanyIbKw==
Asus,3.420683534661296,32,256,15.394483188876013,2.407064953376838,10387.0530853186,cd9c55087897b1f11ba4f2b10d5ffffe8e1ac5c4d1e84d9229dcd241b2842485,gAAAAABn0yoB0Kzb2gsazgn01nyPpM1YCxIbo45-8aEDtl4S5n-gf7O-H0CR4qmaiz6TtOnAtWoD3oMxogw4HG_T-SJ7ytCke-gmMM_lDbwmu508gps4moo=,gAAAAABn0yoBiBiBMWCW2uqHaofQscjwQ2tnsLXJBM9zM1YkXeSgGlYxMUCeXdDWDFBkyJmtVoe08QZq9GJQaHJaflJ-CPVJ2Q==
Dell,2.5444169554183347,4,512,16.289974893996277,4.680905760038401,16773.987493471064,4b4d9af5cf44f71c3a086498175628d71767d97eb93d79bef975901addc29658,gAAAAABn0yoBa3OH4Pt_sV5IwYa_-k5jcgwQTpXcjDe7PwC9qNUYP59NX3f8c1_Yh196vhpnSArufIvoQVtvEuGcCVVcVHMn_sBj4KbYIjNCecWHif3NEUk=,gAAAAABn0yoBQHt0Bw6Gys12AxDFlHZqGl845SOOGGmJugvnSR1kSLRBw803QQ3OTK4NxIz3LkZyolY0NgDeJYuwpB-tQNqUPA==
Acer,2.5533925056926754,32,1000,11.728972346526591,2.2239152932382864,32629.16325767026,89640625fd7e47d7a75721a16b4c76bd0fb05171236cf758575b88c0839f8a9c,gAAAAABn0yoB8y7KCbZIceZOrf_EE0RlwwgM6vqxJvfnJ4RTSo4A0FZ53narqExH60vTDwhrG4mNuMb4LfcvV0WTgt4RJVGzHx4MZ4d0pL5VLEVpg_uq1Gc=,gAAAAABn0yoBotofPq8EGG6YSe8NzIouM1LejMU88qkbFf0rR1f80NP5lgml0czlzlwr-kryHeYVU4cqttUT1X6pXsMQle_RqA==
Asus,3.343955753972229,8,1000,14.807835538924284,4.723206299532539,31848.655148446676,0d766f738ffcf8a89d22c92bc12f31574660142662b5363e695374aceade8930,gAAAAABn0yoB_ES6BO3fD8pNc21eIyVOD6MNr9CVhimgfpgSFS5L-7JDaBsbQ4dRJRxU46ulDLFCA1nw8NqgX9b8j0dCZABy0_fieJJhSB1dW7hM_ZJxYP4=,gAAAAABn0yoBb3FK5Oy8uaCw86DPwBCEZr6Tubw1RQHHo29umoEqHZZXwsxq3mgx2Y8heiFJLqYl8CL4tr611d41wCMTt-RT5w==
Lenovo,2.096942864420756,16,1000,14.49286284546679,4.989696968866947,32205.99180089257,628715aebc8c56ffa12395eb88d4c2ec1383d31c38bc077896f307ba0854feb9,gAAAAABn0yoBh0W8aNLa0pg3lMHDQz-75a4EmW8MZLqpvjj_s-AQY8V0IlAFae7gCQJstes2fZw7u8rfz-8jNePJ7wLMiYZt7h9a-et1nfdZ0nRAsEs6z2Q=,gAAAAABn0yoB1UkLbcZB3kKduFqVZc4dG5csmkz7tPnyyvmiImk7TuqfY9QnMISRVkpY-CZhBklFk0L8z4PBN2wDPtjx1Httzg==
Dell,1.7761852828284868,32,256,11.710490235055593,4.101295397469512,10723.115825341803,b33db90d1e2124a6a45e71d3422b76e6a5ff037134a64784980772703bb571e8,gAAAAABn0yoBbMVEWp08OoqVvxbQoP9ig5PWBL1HI-u0QvlzhVE59CM_WltDVwKPXiTSi7d4ighNQyz2xgnLyXtqLcWcZbPGCUhpDUCWwKIFG4QXB3XdEQ4=,gAAAAABn0yoBoRvIj5DWjLdq4NVPDVNNUdalddLFfvMfYw4Yeis_2gvlggyvK4l-D11jTz5HCm6Jz613noFOZT9kX2P7_o9PZA==
Dell,2.3865553941019413,32,512,12.271365982640654,4.311341663221969,18152.54918807709,a9137405b6d56b975e77c3fa006ec9ad0dad209b8977acb4ad9c0ed9b7009b20,gAAAAABn0yoBXMXy6dFmk5qxKQFMRmbVhchvNl2cIV39FXzyR9vVG-lR83quswyZqy7pIOMaFzitEhI63ba1hjsWFMXU2RF06L-4PRK1FRbPqk9KdB4SG0g=,gAAAAABn0yoBFqVrAJQAwPkjwT_pQBTKEcbnsmburhoxSWa6DJ3qKkmnEf9e3qybN__pA3tHTASytMcUqMx6Jf12qMXTfqCI3g==
Asus,2.2180974791352046,32,1000,12.86601496839608,3.011908509402459,32437.38944266547,0783b79a3c9bf2423ca8c6179b3b661f79295fd0db293c607c6b23e19ce060e3,gAAAAABn0yoBv3nJV6ihlOY0He31X1tB6tTn3PB3LNk1u9we2oWA18gM5ksxAew27siHJ1KnaVanLM7J-K7tUUOkORqe7spf8z8X4bSQX4rTN71MtP1Zlsc=,gAAAAABn0yoBz-XE9t3nIsmJ40aAYvErTssUGnxuu_vZZRYxxpjm1E6pQziroz9QOTiTNHDucqqCIaWpCC6Qm8FQnJfi-u7_cQ==
Lenovo,2.240770301139975,8,512,12.001586424905009,4.824730558201802,16912.47369317647,a42bc0bca32c5072af86371548dab1ca173a6e080cd5e7a5cb86276f4567ef65,gAAAAABn0yoBml0KbSFYC_Y4eR4cQVdASa6lQjADSfkBFHsuherrXUNlBMVfRYSYmqMGc3zv9XNey0rnE3vcqvslNshKxGKxm3dsnO5QaELIxWbS1fn3IMY=,gAAAAABn0yoBN3I2thm-APQbFsaNQjqWdoB8UXkUUO_eEv-cbUy4XSEM0XT-9zJn5P5d4bVTotLAIVHIWynCzq-ysan2OqsTJg==
Lenovo,2.084019377624774,32,256,12.46237689514605,3.589141898325103,10428.1312270273,a60f3ea9b58985baf6fd1274a437dea26c5cf87886434444a988beafd0a2147c,gAAAAABn0yoB39UeM3zSdGkgYQZ2-nzFQz8em95hffoX3AB0V9utEZFBbn9TwWKxILzhfu4Sh8_oEHZ0XOFUmK1jTNjKOzKW6aG19qgk4lIz-AQC-3eLCyw=,gAAAAABn0yoBdsDEcOmAyb5wzTXyMFlog4dbi_RVawVa902AjyhCfXvVaNVMKlvhljuUjdJHhrvFvUUNYYz05qUuSa5Byd2tjA==
Acer,1.6052329740909048,8,1000,12.605604793170246,4.197165339792665,31566.9558113889,73edd490b07fb17d0811579a7f3c2b0b64e26a9521cc5844aeb1f209ba380e5c,gAAAAABn0yoBM9LAvHRQEyD_7sZ-VCdFi1NioW6oaVMjU0YgnmO7dhpLj3Bt0cjT37msrrFFQcMqFE-kX36PpRAGOl5T9poaT_9s-rsrdb4QVJV1JHkqCoE=,gAAAAABn0yoB4ecuZj-DiHIEjW7QttzYUntqENNhecN3_84-NV6_LSBBogmhr6Be0_Jz-FU6LINMVnVRwBQOX6Z1LXlcsDxC7w==
Lenovo,1.5446848368335346,8,512,13.014042998234356,4.772323147733839,16777.65548577389,e61ac26691fd34939c3b2c44a300b6f0f621c55d4ed79c1b64c5834f83fe462f,gAAAAABn0yoB1ytP_kBR8vK3EAdAI2f6bxKvLneBSJfiBwZSd2T9YsRsbnPDR1aWYyTvZ5Y2yRslb0AMf0TDaXAouG2Inaq72E8XB6yTyYgCK2LWh7O8kVo=,gAAAAABn0yoB6r4e-SAyma6bgGJtgoRunuv0DeDLgcxjowQnlhs3_nRfzW7mlE5i3iREDlXY-96jMKnbroQiDix6Brq52LUzjw==
Lenovo,3.969305974340079,8,256,15.496342716806954,4.9255399279265255,9647.836304717026,cca36690af5dcc5f015ce89654185a2191594bea2f2d5fbb4b47700598b61136,gAAAAABn0yoBf_IxQ9W4BfpeHWnz14mtmHwx-UIyDZkcva8628tY2oLwhZIYejsWP4_-eyo0aMa9R7VoKnzodeRUs8qLDkbBLkBAavVelCOQIrHAyCZfugE=,gAAAAABn0yoB3ueksM9ef5wgJI0vvMkkWAe5ai2wEd1MSO5Bpo9Tu0_gT2EQ1LXQJOj7d2uZqzzIWsTq55k1Oo3V2luzvi3UEQ==
Lenovo,2.569432834339656,16,512,14.431473223103604,4.499613069790023,17291.107749054692,911455aa1e32bb73cc31451f49af4fcc287cfe2bd836b8fe555d6a4b66d02cd9,gAAAAABn0yoB8EI7wduZ0CJQq_O-7tGNc1-6Yt5Gte-25xP3X14jo9pI08vdTEyXcdcgIf1JTd043g4_jgayAAUF-VvCHs9B7VlGushZFgT4818-f8QWI90=,gAAAAABn0yoBS5R5eWxfjFO29v8BbJSk20HXaUljwG25P2oFX-x_-RNHPlAItWERr4-WeW_6prDl9fiReHJXjC-WjmMvpRcEBg==
HP,2.460816617899204,16,1000,16.917480031708408,2.90905252094609,32039.04200238277,6921e30312aeac83af2bc08f91981c6011391df32225cf0137febdb426b3202d,gAAAAABn0yoBLSP-hu4ZXWy3gDRWKMY_bWTCGJNYFQiEEksgi1RwIuo9xszVZNDIQkzbgqsZW36gr1AsUcgFtLHO_qaH2V8hD7O4vw0HTgJibuhgQHiEkhQ=,gAAAAABn0yoBm6nhMKgvubOsmE0OiMwRHm9415wR1FkmeZ6zjzuxvS-y-hDFePQ3bWuFzIB3tPEOelzzgdQeZSlLP6AKr-vczg==
Acer,3.199118206732675,32,1000,13.488414961804828,4.899642549656248,33063.24200044911,588d653ca9010ed54facec233ce9c95135085de24d63e77dff39ccde455b30ac,gAAAAABn0yoBo1o8TiIm1gN6dy-PcoZqr0Y7zvPz3SDu8cDUyEcCbTsUGrDl_j-04POuef3MNzJLWwjN_lKylCXVw78sSxGW8G0pjSd3Rojr8NI7QQMPEj0=,gAAAAABn0yoBA0OJ1rdzpWK5cSuaRwG_BSEAsKK_CnVtmf12TMQlhgEdIZbzJzRYlrMA5H8WQGm2k7ofteVIjvDu2PNBWssJDA==
Dell,2.0456347196626603,32,256,15.52319044302155,3.884358593730716,10059.050423626955,634e71e45893b13b1a5c3a1731fb8a7c80e51b0b8d699179a8919051ffdbd39e,gAAAAABn0yoBBat0_yeMSI1mC7M_YjpejGuHUbelVJnWK8V7g2rs95v5Z89VMhef4UNTnIXzHSHloYzqTTkYyNgH5l5xNoGj8ECLioliJUfnRBhydLnEHh8=,gAAAAABn0yoB20jDB6ZaaPnGw0uK_JtOgys5j_0uJkQmtj3lcWXop7Od4U4LhEKX1N1sm-vKRkdBPJoiFtw90_ahQNlwxMDHwQ==
Asus,3.874902959875564,16,256,16.228810528259203,4.79192742905588,9968.179815116977,b923c3877a64673de1c2875de1fe143115c10749ca7551606eea4e52132d02fe,gAAAAABn0yoBfSKWw9Cgr1omra5GYhnCpisNMXs_nh0zyqG8SKuD2CEBAaaO21W48H7BnVMdnsOdQzeR-vMW1n58cpwEyYPMehj59RL1K9QkiNWpgCxpG9A=,gAAAAABn0yoBTp9vDPB3C6xBD5FQ-VAlNXH5kKDYHWB_DhTFGQbkCubl6tHiWkpn36twxfnzlHIAW_rvKXZUjhWZPn3O4NIUhg==
Dell,3.4658625360388804,4,256,15.073870958228252,4.028315077443056,9471.946769197091,e480ec29bbc7533d0dde221ef9b9c054cfb74ccb61f149fb0d20a8c2e006c84e,gAAAAABn0yoBZovYoAePL3M3qXx2W-m5uJ--SPaOY4-ZisCbA_OxnYvX1h_MJFG1WICb49KX0xRarBUGDrN3xJRZk5s0mU4seB-cFgTc_EKrx1VuhauNLU4=,gAAAAABn0yoBmoE0pdsObAafaTIS34nhDG5PxCe1CiAYL5WYS-GKuFpC6_EPuN3klH-DUoagjbEccJg9cK0__kunAesCZQwXJA==
